-10,0.0771604938272
-9,0.308641975309
-8,0.771604938272
-7,1.54320987654
-6,2.70061728395
-5,4.32098765432
-4,6.17283950617
-3,8.02469135802
-2,9.6450617284
-1,10.8024691358
0,11.2654320988
1,10.8024691358
2,9.6450617284
3,8.02469135802
4,6.17283950617
5,4.32098765432
6,2.70061728395
7,1.54320987654
8,0.771604938272
9,0.308641975309
10,0.0771604938272
